synthesizer,seed,n_active,outcome_noise_probability,configuration,coverage,width,feasible,n_candidates,n_rounds,false_certainty,mean_compatible_states
external_ordinal,20266716,,,external_without_tie_handling,0.9416666666666667,0.7993981481481481,0.9916666666666667,6.0,3.0,0.05,74.06111111111112
external_ordinal,20266716,,,external_full,1.0,0.8632473544973546,1.0,7.0,3.0,0.0,427.80833333333334
external_ordinal,20266716,,,external_without_disclosure,1.0,0.960324074074074,1.0,7.0,3.0,0.0,869.8944444444444
external_ordinal,20266716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20266716,,,external_without_save,0.23333333333333334,0.8256547619047618,1.0,7.0,3.0,0.7666666666666667,400.4166666666667
external_ordinal,20266716,,,external_without_tie_handling,0.875,0.8714616402116402,0.9916666666666667,7.0,3.0,0.11666666666666667,445.40277777777777
external_ordinal,20266716,,,external_full,1.0,0.8271329365079365,1.0,7.0,4.0,0.0,328.65833333333336
external_ordinal,20266716,,,external_without_disclosure,1.0,0.9547569444444444,1.0,7.0,4.0,0.0,673.7375
external_ordinal,20266716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20266716,,,external_without_save,0.041666666666666664,0.7396263227513227,0.9833333333333333,7.0,4.0,0.9416666666666667,307.87083333333334
external_ordinal,20266716,,,external_without_tie_handling,0.8833333333333333,0.8333035714285715,0.975,7.0,4.0,0.09166666666666666,342.94166666666666
external_ordinal,20267716,,,external_full,1.0,0.7879166666666666,1.0,6.0,3.0,0.0,69.56111111111112
external_ordinal,20267716,,,external_without_disclosure,1.0,0.9536574074074075,1.0,6.0,3.0,0.0,143.99166666666667
external_ordinal,20267716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20267716,,,external_without_save,0.14166666666666666,0.7295833333333334,1.0,6.0,3.0,0.8583333333333333,64.55
external_ordinal,20267716,,,external_without_tie_handling,0.9416666666666667,0.789537037037037,1.0,6.0,3.0,0.058333333333333334,71.86666666666666
external_ordinal,20267716,,,external_full,1.0,0.8643386243386243,1.0,7.0,3.0,0.0,438.3722222222222
external_ordinal,20267716,,,external_without_disclosure,1.0,0.9621164021164021,1.0,7.0,3.0,0.0,899.1416666666667
external_ordinal,20267716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20267716,,,external_without_save,0.15833333333333333,0.8248015873015874,1.0,7.0,3.0,0.8416666666666667,411.075
external_ordinal,20267716,,,external_without_tie_handling,0.9166666666666666,0.8698544973544974,1.0,7.0,3.0,0.08333333333333333,451.2416666666667
external_ordinal,20267716,,,external_full,1.0,0.8342212301587302,1.0,7.0,4.0,0.0,325.72291666666666
external_ordinal,20267716,,,external_without_disclosure,1.0,0.9609275793650794,1.0,7.0,4.0,0.0,670.0125
external_ordinal,20267716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20267716,,,external_without_save,0.025,0.7551901455026455,0.975,7.0,4.0,0.95,304.62708333333336
external_ordinal,20267716,,,external_without_tie_handling,0.9416666666666667,0.8382341269841269,1.0,7.0,4.0,0.058333333333333334,341.8125
external_ordinal,20268716,,,external_full,1.0,0.7931018518518518,1.0,6.0,3.0,0.0,69.39166666666667
external_ordinal,20268716,,,external_without_disclosure,1.0,0.9531018518518518,1.0,6.0,3.0,0.0,142.85833333333332
external_ordinal,20268716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20268716,,,external_without_save,0.25833333333333336,0.7415277777777778,0.9833333333333333,6.0,3.0,0.725,64.45833333333333
external_ordinal,20268716,,,external_without_tie_handling,0.9666666666666667,0.8012962962962963,1.0,6.0,3.0,0.03333333333333333,71.46666666666667
external_ordinal,20268716,,,external_full,1.0,0.8560912698412699,1.0,7.0,3.0,0.0,417.4777777777778
external_ordinal,20268716,,,external_without_disclosure,1.0,0.9573280423280423,1.0,7.0,3.0,0.0,854.7027777777778
external_ordinal,20268716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20268716,,,external_without_save,0.275,0.8154431216931217,1.0,7.0,3.0,0.725,390.41111111111115
external_ordinal,20268716,,,external_without_tie_handling,0.9166666666666666,0.8614550264550265,1.0,7.0,3.0,0.08333333333333333,437.28611111111115
external_ordinal,20268716,,,external_full,1.0,0.8310565476190476,1.0,7.0,4.0,0.0,320.2416666666667
external_ordinal,20268716,,,external_without_disclosure,1.0,0.9592212301587302,1.0,7.0,4.0,0.0,650.5458333333333
external_ordinal,20268716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20268716,,,external_without_save,0.041666666666666664,0.7451736111111111,0.975,7.0,4.0,0.9333333333333333,298.84791666666666
external_ordinal,20268716,,,external_without_tie_handling,0.8916666666666667,0.8380009920634921,0.9916666666666667,7.0,4.0,0.1,336.33958333333334
external_ordinal,20269716,,,external_full,1.0,0.7969444444444445,1.0,6.0,3.0,0.0,70.76666666666667
external_ordinal,20269716,,,external_without_disclosure,1.0,0.9554166666666667,1.0,6.0,3.0,0.0,144.56666666666666
external_ordinal,20269716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20269716,,,external_without_save,0.18333333333333332,0.7424537037037038,0.9833333333333333,6.0,3.0,0.8,65.8638888888889
external_ordinal,20269716,,,external_without_tie_handling,0.9416666666666667,0.8003240740740741,1.0,6.0,3.0,0.058333333333333334,72.64166666666667
external_ordinal,20269716,,,external_full,1.0,0.8571428571428572,1.0,7.0,3.0,0.0,434.13055555555553
external_ordinal,20269716,,,external_without_disclosure,1.0,0.9579365079365079,1.0,7.0,3.0,0.0,885.6638888888889
external_ordinal,20269716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20269716,,,external_without_save,0.23333333333333334,0.8138095238095239,1.0,7.0,3.0,0.7666666666666667,407.0305555555555
external_ordinal,20269716,,,external_without_tie_handling,0.8916666666666667,0.8647420634920634,1.0,7.0,3.0,0.10833333333333334,454.7805555555555
external_ordinal,20269716,,,external_full,1.0,0.8270287698412698,1.0,7.0,4.0,0.0,327.01666666666665
external_ordinal,20269716,,,external_without_disclosure,1.0,0.9572271825396825,1.0,7.0,4.0,0.0,671.2375
external_ordinal,20269716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20269716,,,external_without_save,0.058333333333333334,0.7421792328042328,0.9583333333333334,7.0,4.0,0.9,306.03541666666666
external_ordinal,20269716,,,external_without_tie_handling,0.925,0.8302281746031747,1.0,7.0,4.0,0.075,339.19166666666666
external_ordinal,20270716,,,external_full,1.0,0.7942592592592593,1.0,6.0,3.0,0.0,70.68055555555556
external_ordinal,20270716,,,external_without_disclosure,1.0,0.9550000000000001,1.0,6.0,3.0,0.0,144.1638888888889
external_ordinal,20270716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20270716,,,external_without_save,0.19166666666666668,0.7364351851851851,0.9916666666666667,6.0,3.0,0.8,65.85833333333333
external_ordinal,20270716,,,external_without_tie_handling,0.9333333333333333,0.8008564814814815,0.9916666666666667,6.0,3.0,0.058333333333333334,72.7
external_ordinal,20270716,,,external_full,1.0,0.8641732804232805,1.0,7.0,3.0,0.0,435.71388888888885
external_ordinal,20270716,,,external_without_disclosure,1.0,0.963478835978836,1.0,7.0,3.0,0.0,891.5333333333333
external_ordinal,20270716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20270716,,,external_without_save,0.2,0.8193584656084656,1.0,7.0,3.0,0.8,408.6972222222222
external_ordinal,20270716,,,external_without_tie_handling,0.9166666666666666,0.8713756613756615,1.0,7.0,3.0,0.08333333333333333,458.48333333333335
external_ordinal,20270716,,,external_full,1.0,0.8338789682539682,1.0,7.0,4.0,0.0,321.61875
external_ordinal,20270716,,,external_without_disclosure,1.0,0.9592509920634921,1.0,7.0,4.0,0.0,660.2
external_ordinal,20270716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20270716,,,external_without_save,0.058333333333333334,0.7578538359788359,0.95,7.0,4.0,0.8916666666666667,300.1875
external_ordinal,20270716,,,external_without_tie_handling,0.9,0.8391369047619047,1.0,7.0,4.0,0.1,337.96458333333334
external_ordinal,20271716,,,external_full,1.0,0.7903240740740741,1.0,6.0,3.0,0.0,72.81944444444444
external_ordinal,20271716,,,external_without_disclosure,1.0,0.9515277777777779,1.0,6.0,3.0,0.0,149.0361111111111
external_ordinal,20271716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20271716,,,external_without_save,0.175,0.7384259259259259,0.9916666666666667,6.0,3.0,0.8166666666666667,67.88333333333334
external_ordinal,20271716,,,external_without_tie_handling,0.9916666666666667,0.7970833333333334,1.0,6.0,3.0,0.008333333333333333,74.23055555555555
external_ordinal,20271716,,,external_full,1.0,0.8601058201058202,1.0,7.0,3.0,0.0,436.3972222222222
external_ordinal,20271716,,,external_without_disclosure,1.0,0.9594841269841269,1.0,7.0,3.0,0.0,890.938888888889
external_ordinal,20271716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20271716,,,external_without_save,0.25,0.8211243386243386,1.0,7.0,3.0,0.75,409.3666666666667
external_ordinal,20271716,,,external_without_tie_handling,0.95,0.8669708994708994,0.9916666666666667,7.0,3.0,0.041666666666666664,453.59166666666664
external_ordinal,20271716,,,external_full,1.0,0.8302132936507937,1.0,7.0,4.0,0.0,324.42083333333335
external_ordinal,20271716,,,external_without_disclosure,1.0,0.9591170634920635,1.0,7.0,4.0,0.0,666.6020833333333
external_ordinal,20271716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20271716,,,external_without_save,0.03333333333333333,0.7467625661375661,0.95,7.0,4.0,0.9166666666666666,302.96666666666664
external_ordinal,20271716,,,external_without_tie_handling,0.95,0.8348511904761905,1.0,7.0,4.0,0.05,337.0833333333333
external_ordinal,20272716,,,external_full,1.0,0.8026388888888889,1.0,6.0,3.0,0.0,71.86944444444445
external_ordinal,20272716,,,external_without_disclosure,1.0,0.9606018518518519,1.0,6.0,3.0,0.0,146.99166666666667
external_ordinal,20272716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20272716,,,external_without_save,0.23333333333333334,0.7470833333333334,1.0,6.0,3.0,0.7666666666666667,66.84166666666667
external_ordinal,20272716,,,external_without_tie_handling,0.9833333333333333,0.8062037037037036,1.0,6.0,3.0,0.016666666666666666,73.75833333333334
external_ordinal,20272716,,,external_full,1.0,0.861633597883598,1.0,7.0,3.0,0.0,427.74444444444447
external_ordinal,20272716,,,external_without_disclosure,1.0,0.961818783068783,1.0,7.0,3.0,0.0,876.3305555555556
external_ordinal,20272716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20272716,,,external_without_save,0.225,0.8159854497354497,1.0,7.0,3.0,0.775,400.5861111111111
external_ordinal,20272716,,,external_without_tie_handling,0.9416666666666667,0.8690740740740741,1.0,7.0,3.0,0.058333333333333334,447.19166666666666
external_ordinal,20272716,,,external_full,1.0,0.8314136904761905,1.0,7.0,4.0,0.0,333.7395833333333
external_ordinal,20272716,,,external_without_disclosure,1.0,0.9581200396825397,1.0,7.0,4.0,0.0,681.7125
external_ordinal,20272716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20272716,,,external_without_save,0.058333333333333334,0.7490674603174603,0.95,7.0,4.0,0.8916666666666667,312.5875
external_ordinal,20272716,,,external_without_tie_handling,0.9,0.8332787698412698,1.0,7.0,4.0,0.1,347.9895833333333
external_ordinal,20273716,,,external_full,1.0,0.7941666666666667,1.0,6.0,3.0,0.0,70.81944444444444
external_ordinal,20273716,,,external_without_disclosure,1.0,0.9541666666666667,1.0,6.0,3.0,0.0,144.88888888888889
external_ordinal,20273716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20273716,,,external_without_save,0.18333333333333332,0.7429629629629629,0.9916666666666667,6.0,3.0,0.8083333333333333,65.95555555555556
external_ordinal,20273716,,,external_without_tie_handling,0.9833333333333333,0.8001851851851852,1.0,6.0,3.0,0.016666666666666666,72.95833333333333
external_ordinal,20273716,,,external_full,1.0,0.8590079365079365,1.0,7.0,3.0,0.0,436.2388888888889
external_ordinal,20273716,,,external_without_disclosure,1.0,0.959510582010582,1.0,7.0,3.0,0.0,890.3333333333334
external_ordinal,20273716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20273716,,,external_without_save,0.15833333333333333,0.8116005291005292,1.0,7.0,3.0,0.8416666666666667,409.96666666666664
external_ordinal,20273716,,,external_without_tie_handling,0.8916666666666667,0.8642791005291006,1.0,7.0,3.0,0.10833333333333334,449.72222222222223
external_ordinal,20273716,,,external_full,1.0,0.8288789682539683,1.0,7.0,4.0,0.0,334.12916666666666
external_ordinal,20273716,,,external_without_disclosure,1.0,0.9554662698412698,1.0,7.0,4.0,0.0,686.1145833333334
external_ordinal,20273716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20273716,,,external_without_save,0.041666666666666664,0.7510218253968255,0.9416666666666667,7.0,4.0,0.9,313.62916666666666
external_ordinal,20273716,,,external_without_tie_handling,0.8916666666666667,0.8318005952380952,1.0,7.0,4.0,0.10833333333333334,345.9770833333333
external_ordinal,20274716,,,external_full,1.0,0.7928240740740741,1.0,6.0,3.0,0.0,71.96666666666667
external_ordinal,20274716,,,external_without_disclosure,1.0,0.9560648148148148,1.0,6.0,3.0,0.0,146.45833333333334
external_ordinal,20274716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20274716,,,external_without_save,0.175,0.7381018518518518,1.0,6.0,3.0,0.825,66.95
external_ordinal,20274716,,,external_without_tie_handling,0.9916666666666667,0.7984722222222221,1.0,6.0,3.0,0.008333333333333333,73.25833333333334
external_ordinal,20274716,,,external_full,1.0,0.8659259259259259,1.0,7.0,3.0,0.0,441.9527777777778
external_ordinal,20274716,,,external_without_disclosure,1.0,0.9625859788359789,1.0,7.0,3.0,0.0,902.9722222222223
external_ordinal,20274716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20274716,,,external_without_save,0.20833333333333334,0.825462962962963,1.0,7.0,3.0,0.7916666666666666,414.6777777777778
external_ordinal,20274716,,,external_without_tie_handling,0.9083333333333333,0.871712962962963,1.0,7.0,3.0,0.09166666666666666,455.96666666666664
external_ordinal,20274716,,,external_full,1.0,0.833407738095238,1.0,7.0,4.0,0.0,329.49791666666664
external_ordinal,20274716,,,external_without_disclosure,1.0,0.9592857142857143,1.0,7.0,4.0,0.0,674.0583333333333
external_ordinal,20274716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20274716,,,external_without_save,0.025,0.7518237433862434,0.9583333333333334,7.0,4.0,0.9333333333333333,308.16875
external_ordinal,20274716,,,external_without_tie_handling,0.9166666666666666,0.8367460317460317,1.0,7.0,4.0,0.08333333333333333,344.31041666666664
external_ordinal,20275716,,,external_full,1.0,0.7950925925925926,1.0,6.0,3.0,0.0,72.25
external_ordinal,20275716,,,external_without_disclosure,1.0,0.9523148148148147,1.0,6.0,3.0,0.0,147.0388888888889
external_ordinal,20275716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20275716,,,external_without_save,0.20833333333333334,0.7365277777777778,0.9833333333333333,6.0,3.0,0.775,67.19166666666666
external_ordinal,20275716,,,external_without_tie_handling,0.8916666666666667,0.7977777777777778,0.9916666666666667,6.0,3.0,0.1,73.34444444444445
external_ordinal,20275716,,,external_full,1.0,0.863095238095238,1.0,7.0,3.0,0.0,415.3722222222222
external_ordinal,20275716,,,external_without_disclosure,1.0,0.9610449735449735,1.0,7.0,3.0,0.0,857.175
external_ordinal,20275716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20275716,,,external_without_save,0.20833333333333334,0.8235383597883599,0.9916666666666667,7.0,3.0,0.7833333333333333,388.6166666666667
external_ordinal,20275716,,,external_without_tie_handling,0.9083333333333333,0.8689583333333334,0.9916666666666667,7.0,3.0,0.08333333333333333,435.56944444444446
external_ordinal,20275716,,,external_full,1.0,0.830500992063492,1.0,7.0,4.0,0.0,313.025
external_ordinal,20275716,,,external_without_disclosure,1.0,0.958953373015873,1.0,7.0,4.0,0.0,643.0520833333334
external_ordinal,20275716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20275716,,,external_without_save,0.041666666666666664,0.7492542989417988,0.9666666666666667,7.0,4.0,0.925,291.93333333333334
external_ordinal,20275716,,,external_without_tie_handling,0.8833333333333333,0.8332440476190476,0.9916666666666667,7.0,4.0,0.10833333333333334,325.55625
external_ordinal,20276716,,,external_full,1.0,0.7943055555555555,1.0,6.0,3.0,0.0,71.11944444444445
external_ordinal,20276716,,,external_without_disclosure,1.0,0.9540277777777778,1.0,6.0,3.0,0.0,146.3861111111111
external_ordinal,20276716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20276716,,,external_without_save,0.23333333333333334,0.7425462962962963,0.9833333333333333,6.0,3.0,0.75,66.17777777777778
external_ordinal,20276716,,,external_without_tie_handling,0.9916666666666667,0.7966203703703704,1.0,6.0,3.0,0.008333333333333333,71.75277777777778
external_ordinal,20276716,,,external_full,1.0,0.8597156084656085,1.0,7.0,3.0,0.0,434.7805555555555
external_ordinal,20276716,,,external_without_disclosure,1.0,0.9602248677248677,1.0,7.0,3.0,0.0,892.1666666666666
external_ordinal,20276716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20276716,,,external_without_save,0.25,0.8153637566137566,1.0,7.0,3.0,0.75,408.09166666666664
external_ordinal,20276716,,,external_without_tie_handling,0.9,0.8677116402116402,1.0,7.0,3.0,0.1,456.1138888888889
external_ordinal,20276716,,,external_full,1.0,0.8373908730158731,1.0,7.0,4.0,0.0,330.975
external_ordinal,20276716,,,external_without_disclosure,1.0,0.9638789682539682,1.0,7.0,4.0,0.0,681.1729166666667
external_ordinal,20276716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20276716,,,external_without_save,0.05,0.7574371693121693,0.9666666666666667,7.0,4.0,0.9166666666666666,309.71666666666664
external_ordinal,20276716,,,external_without_tie_handling,0.9,0.8421974206349206,1.0,7.0,4.0,0.1,346.57708333333335
external_ordinal,20277716,,,external_full,1.0,0.7969907407407407,1.0,6.0,3.0,0.0,71.26944444444445
external_ordinal,20277716,,,external_without_disclosure,1.0,0.9599537037037037,1.0,6.0,3.0,0.0,146.65
external_ordinal,20277716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20277716,,,external_without_save,0.31666666666666665,0.7396296296296296,0.9916666666666667,6.0,3.0,0.675,66.38888888888889
external_ordinal,20277716,,,external_without_tie_handling,0.9666666666666667,0.8006018518518518,1.0,6.0,3.0,0.03333333333333333,72.625
external_ordinal,20277716,,,external_full,1.0,0.8700066137566137,1.0,7.0,3.0,0.0,442.73611111111114
external_ordinal,20277716,,,external_without_disclosure,1.0,0.9642791005291005,1.0,7.0,3.0,0.0,900.7777777777777
external_ordinal,20277716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20277716,,,external_without_save,0.20833333333333334,0.8332473544973545,1.0,7.0,3.0,0.7916666666666666,414.775
external_ordinal,20277716,,,external_without_tie_handling,0.9166666666666666,0.87494708994709,1.0,7.0,3.0,0.08333333333333333,458.21388888888885
external_ordinal,20277716,,,external_full,1.0,0.8303571428571428,1.0,7.0,4.0,0.0,336.11875
external_ordinal,20277716,,,external_without_disclosure,1.0,0.9580208333333334,1.0,7.0,4.0,0.0,681.98125
external_ordinal,20277716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20277716,,,external_without_save,0.03333333333333333,0.7412979497354498,0.975,7.0,4.0,0.9416666666666667,314.83958333333334
external_ordinal,20277716,,,external_without_tie_handling,0.8916666666666667,0.8333184523809524,1.0,7.0,4.0,0.10833333333333334,349.74583333333334
external_ordinal,20278716,,,external_full,1.0,0.7825462962962962,1.0,6.0,3.0,0.0,69.94166666666666
external_ordinal,20278716,,,external_without_disclosure,1.0,0.9485185185185185,1.0,6.0,3.0,0.0,143.03055555555557
external_ordinal,20278716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20278716,,,external_without_save,0.15833333333333333,0.7185879629629629,0.9833333333333333,6.0,3.0,0.825,65.09444444444445
external_ordinal,20278716,,,external_without_tie_handling,0.9083333333333333,0.7815277777777777,1.0,6.0,3.0,0.09166666666666666,71.43055555555556
external_ordinal,20278716,,,external_full,1.0,0.8668650793650793,1.0,7.0,3.0,0.0,436.9583333333333
external_ordinal,20278716,,,external_without_disclosure,1.0,0.9664153439153439,1.0,7.0,3.0,0.0,886.561111111111
external_ordinal,20278716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20278716,,,external_without_save,0.26666666666666666,0.8336210317460319,0.9916666666666667,7.0,3.0,0.725,409.71388888888885
external_ordinal,20278716,,,external_without_tie_handling,0.9333333333333333,0.8735119047619048,1.0,7.0,3.0,0.06666666666666667,457.675
external_ordinal,20278716,,,external_full,1.0,0.8301785714285715,1.0,7.0,4.0,0.0,330.78333333333336
external_ordinal,20278716,,,external_without_disclosure,1.0,0.9586507936507936,1.0,7.0,4.0,0.0,682.7958333333333
external_ordinal,20278716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20278716,,,external_without_save,0.025,0.7436904761904762,0.9333333333333333,7.0,4.0,0.9083333333333333,309.47083333333336
external_ordinal,20278716,,,external_without_tie_handling,0.875,0.8328521825396825,1.0,7.0,4.0,0.125,342.8
external_ordinal,20279716,,,external_full,1.0,0.7866203703703704,1.0,6.0,3.0,0.0,69.33611111111112
external_ordinal,20279716,,,external_without_disclosure,1.0,0.9499074074074074,1.0,6.0,3.0,0.0,142.39444444444445
external_ordinal,20279716,,,external_without_elimination,1.0,0.888888888888889,1.0,6.0,3.0,0.0,144.0
external_ordinal,20279716,,,external_without_save,0.21666666666666667,0.732824074074074,0.9916666666666667,6.0,3.0,0.775,64.45
external_ordinal,20279716,,,external_without_tie_handling,0.95,0.7928240740740741,0.9916666666666667,6.0,3.0,0.041666666666666664,70.98055555555555
external_ordinal,20279716,,,external_full,1.0,0.8664087301587301,1.0,7.0,3.0,0.0,442.825
external_ordinal,20279716,,,external_without_disclosure,1.0,0.9634325396825396,1.0,7.0,3.0,0.0,902.6638888888889
external_ordinal,20279716,,,external_without_elimination,1.0,0.9285714285714284,1.0,7.0,3.0,0.0,980.0
external_ordinal,20279716,,,external_without_save,0.175,0.8288657407407407,0.9916666666666667,7.0,3.0,0.8166666666666667,415.69444444444446
external_ordinal,20279716,,,external_without_tie_handling,0.9166666666666666,0.8710251322751323,1.0,7.0,3.0,0.08333333333333333,461.74444444444447
external_ordinal,20279716,,,external_full,1.0,0.8288244047619048,1.0,7.0,4.0,0.0,332.4583333333333
external_ordinal,20279716,,,external_without_disclosure,1.0,0.956374007936508,1.0,7.0,4.0,0.0,683.2104166666667
external_ordinal,20279716,,,external_without_elimination,1.0,0.9047619047619048,1.0,7.0,4.0,0.0,738.0
external_ordinal,20279716,,,external_without_save,0.08333333333333333,0.7426554232804232,0.9583333333333334,7.0,4.0,0.875,310.59166666666664
external_ordinal,20279716,,,external_without_tie_handling,0.925,0.829484126984127,1.0,7.0,4.0,0.075,343.90833333333336
